id,num_items,capacidad,num_variables_qubo,optimo,valor_total,peso,factible,coincide,ratio_optimo,brecha_optimo,exceso_peso,prob_optimo,ratio_optimo_medio,tiempo_total,t_solver,t_cuantico,t_clasico,pct_tiempo_solver_sobre_total,pct_tiempo_cuantico_sobre_solver,pct_tiempo_clasico_sobre_solver,tiempo_medio_iter,tiempo_por_eval,total_evals,num_factibles_qaoa,prob_optimo_muestras,prob_optimo_starts,tasa_factibilidad,ratio_medio_factibles,valor_medio_start,std_valor_start,tiempo_medio_start,total_muestras,starts,reads_por_start,muestras_esperadas,metodo,warmstart,epsilon_warmstart
18,4,6,7,15,15,6,True,True,1.0,0,0,N/A,N/A,0.011137832998429076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11,0.8,0.95,0.6091228070175438,14.8,0.4,0.0010011167998527526,100,10,10,100,sa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,N/A,N/A,0.010207375000391039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47,1.0,1.0,0.6225,8,0.0,0.000914666900280281,100,10,10,100,sa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,N/A,N/A,0.01065970799936622,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,0.97,0.6776007497656982,11,0.0,0.0009557956998833105,100,10,10,100,sa,N/A,N/A
8,4,5,7,9,9,5,True,True,1.0,0,0,N/A,N/A,0.02094700001180172,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.17,0.8,1.0,0.6466666666666666,8.7,0.6403124237432849,0.0018124300288036466,100,10,10,100,sa,N/A,N/A
9,4,6,7,18,18,6,True,True,1.0,0,0,N/A,N/A,0.02001909993123263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,1.0,0.99,0.6986531986531986,18,0.0,0.0017426999751478434,100,10,10,100,sa,N/A,N/A
16,4,5,7,14,14,5,True,True,1.0,0,0,N/A,N/A,0.02034090005327016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,0.99,0.6998556998556998,14,0.0,0.001736310007981956,100,10,10,100,sa,N/A,N/A
18,4,6,7,15,15,6,True,True,1.0,0,0,N/A,N/A,0.0206387999933213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16,0.8,0.96,0.6513888888888889,14.8,0.4,0.0018157200189307331,100,10,10,100,sa,N/A,N/A
8,4,5,7,9,9,5,True,True,1.0,0,0,0.6,0.9333333333333333,2005.182199700037,2005.179731600103,1993.0855842016172,12.094147398485802,0.999998769139316,0.9939685469547237,0.0060314530452763235,0.6406214107600041,0.7988763870916745,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
9,4,6,7,18,18,6,True,True,1.0,0,0,0.8,0.9666666666666666,1954.8165164999664,1954.813654699945,1942.801138303359,12.012516396585852,0.9999985360262729,0.9938549046003928,0.0061450953996071405,0.6252737830000464,0.778810220995994,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
16,4,5,7,14,14,5,True,True,1.0,0,0,1.0,1.0,1955.718072900083,1955.715513800038,1943.7687594988383,11.94675430119969,0.9999986914780405,0.9938913639448579,0.00610863605514211,0.6240290063199587,0.7791695274103737,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
18,4,6,7,15,15,6,True,True,1.0,0,0,0.8,0.9866666666666667,2088.6266399000306,2088.6240321000805,2076.502396300086,12.121635799994692,0.9999987514283787,0.9941963533820845,0.005803646617915512,0.6646817044000142,0.8321211283267254,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
8,4,5,7,9,9,5,True,True,1.0,0,0,0.6,0.9444444444444444,2374.8219640000025,2374.819423100096,2362.9173510990804,11.902072001015767,0.999998930067203,0.9949882202051898,0.0050117797948101535,0.7607883976800833,0.9461431964542216,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
9,4,6,7,18,18,6,True,True,1.0,0,0,0.8,0.95,2294.813736799988,2294.811082200031,2283.2089985025814,11.602083697449416,0.9999988432176805,0.9949442096617703,0.005055790338229726,0.7337141270800493,0.9142673634263071,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
16,4,5,7,14,14,5,True,True,1.0,0,0,1.0,1.0,2268.779226300074,2268.776589300134,2257.2031360002,11.573453299934044,0.9999988377009499,0.9948988131513187,0.005101186848681382,0.7212147179199383,0.9038950554980615,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
18,4,6,7,15,15,6,True,True,1.0,0,0,0.9,0.9933333333333334,2482.6650987999747,2482.6625424000667,2471.049783600727,11.612758799339645,0.9999989703001387,0.9953224578044694,0.004677542195530622,0.7951680594000035,0.9891085826295086,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
8,4,5,7,9,9,5,True,True,1.0,0,0,N/A,N/A,0.021672199945896864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18,1.0,0.99,0.6520763187429854,9,0.0,0.0018687899806536733,100,10,10,100,sa,N/A,N/A
9,4,6,7,18,18,6,True,True,1.0,0,0,N/A,N/A,0.02090110001154244,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.33,0.8,1.0,0.6583333333333333,17.4,1.2,0.0018091900041326881,100,10,10,100,sa,N/A,N/A
16,4,5,7,14,14,5,True,True,1.0,0,0,N/A,N/A,0.020845399936661124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,1.0,0.7085714285714285,14,0.0,0.0018192199990153314,100,10,10,100,sa,N/A,N/A
18,4,6,7,15,15,6,True,True,1.0,0,0,N/A,N/A,0.020200399914756417,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14,0.9,0.97,0.6570446735395189,14.9,0.3,0.0017649599933065474,100,10,10,100,sa,N/A,N/A
8,4,5,7,9,9,5,True,True,1.0,0,0,0.9,0.9888888888888889,1978.1845352000091,1978.1821992999176,1966.7973536011996,11.384845698717982,0.9999988191697741,0.9942447941838992,0.005755205816100812,0.6269316943999845,0.7881203981274572,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
9,4,6,7,18,18,6,True,True,1.0,0,0,0.7,0.95,1960.9928672999376,1960.9902530000545,1949.520204000757,11.470048999297433,0.9999986668488566,0.9941508893367778,0.0058491106632222074,0.6244476722000166,0.7812710171314958,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
